id,amenities
6590264,TV
6590264,Internet
6590264,Wireless Internet
6590264,Kitchen
6590264,Elevator in Building
6590264,Buzzer/Wireless Intercom
6590264,Heating
6590264,Washer
6590264,Dryer
6590264,Smoke Detector
6590264,Carbon Monoxide Detector
6590264,Fire Extinguisher
6590264,Essentials
6590264,Shampoo
6590264,Hangers
6590264,Hair Dryer
6590264,Iron
6590264,Laptop Friendly Workspace
2650482,TV
2650482,Internet
2650482,Wireless Internet
2650482,Kitchen
2650482,Gym
2650482,Elevator in Building
2650482,Hot Tub
2650482,Buzzer/Wireless Intercom
2650482,Heating
2650482,Family/Kid Friendly
2650482,Washer
2650482,Dryer
2650482,Smoke Detector
2650482,Carbon Monoxide Detector
2650482,Shampoo
20927,TV
20927,Cable TV
20927,Internet
20927,Wireless Internet
20927,Free Parking on Premises
20927,Pets live on this property
20927,Cat(s)
20927,Heating
20927,Smoke Detector
20927,Shampoo
4395578,Cable TV
4395578,Wireless Internet
4395578,Air Conditioning
4395578,Kitchen
4395578,Heating
4395578,Family/Kid Friendly
4395578,Washer
4395578,Dryer
4395578,Smoke Detector
4395578,Carbon Monoxide Detector
4395578,First Aid Kit
4395578,Safety Card
4395578,Fire Extinguisher
4395578,Essentials
4995903,Internet
4995903,Wireless Internet
4995903,Kitchen
4995903,Heating
4995903,Smoke Detector
4995903,Carbon Monoxide Detector
4995903,First Aid Kit
4995903,Fire Extinguisher
4995903,Essentials
5549211,TV
5549211,Wireless Internet
5549211,Kitchen
5549211,Heating
5549211,Family/Kid Friendly
5549211,Smoke Detector
5549211,Carbon Monoxide Detector
5549211,Fire Extinguisher
5549211,Essentials
5549211,Shampoo
5549211,24-Hour Check-in
5549211,Hangers
5549211,Hair Dryer
5549211,Iron
5549211,Laptop Friendly Workspace
8240758,TV
8240758,Internet
8240758,Wireless Internet
8240758,Kitchen
8240758,Free Parking on Premises
8240758,Heating
8240758,Washer
8240758,Dryer
8240758,Smoke Detector
8240758,Carbon Monoxide Detector
8240758,Essentials
8240758,Shampoo
6856295,TV
6856295,Cable TV
6856295,Internet
6856295,Wireless Internet
6856295,Free Parking on Premises
6856295,Hot Tub
6856295,Heating
6856295,Family/Kid Friendly
6856295,Smoke Detector
6856295,Carbon Monoxide Detector
6856295,First Aid Kit
6856295,Fire Extinguisher
6856295,Essentials
6856295,Shampoo
6856295,24-Hour Check-in
6856295,Hangers
6856295,Hair Dryer
6856295,Iron
6856295,Laptop Friendly Workspace
6881188,TV
6881188,Cable TV
6881188,Internet
6881188,Wireless Internet
6881188,Kitchen
6881188,Free Parking on Premises
6881188,Indoor Fireplace
6881188,Heating
6881188,Family/Kid Friendly
6881188,Washer
6881188,Dryer
6881188,Smoke Detector
6881188,Carbon Monoxide Detector
6881188,First Aid Kit
6881188,Essentials
6881188,Shampoo
1579615,TV
1579615,Internet
1579615,Wireless Internet
1579615,Kitchen
1579615,Free Parking on Premises
1579615,Gym
1579615,Indoor Fireplace
1579615,Heating
1579615,Family/Kid Friendly
1579615,Washer
1579615,Dryer
1579615,Smoke Detector
1579615,Carbon Monoxide Detector
1579615,First Aid Kit
1579615,Fire Extinguisher
3766866,TV
3766866,Internet
3766866,Wireless Internet
3766866,Kitchen
3766866,Free Parking on Premises
3766866,Heating
3766866,Washer
3766866,Dryer
3766866,Smoke Detector
3766866,Carbon Monoxide Detector
3766866,First Aid Kit
3766866,Fire Extinguisher
3766866,Essentials
3766866,Shampoo
3766866,24-Hour Check-in
3766866,Hangers
3766866,Hair Dryer
3766866,Iron
3766866,Laptop Friendly Workspace
2406966,TV
2406966,Internet
2406966,Wireless Internet
2406966,Air Conditioning
2406966,Kitchen
2406966,Heating
2406966,Family/Kid Friendly
2406966,Washer
2406966,Dryer
2406966,Smoke Detector
2406966,Carbon Monoxide Detector
2406966,Essentials
4872699,TV
4872699,Internet
4872699,Wireless Internet
4872699,Kitchen
4872699,Free Parking on Premises
4872699,Pets Allowed
4872699,Indoor Fireplace
4872699,Heating
4872699,Family/Kid Friendly
4872699,Washer
4872699,Dryer
4872699,Smoke Detector
4872699,Fire Extinguisher
4872699,Essentials
4872699,Shampoo
5470629,Cable TV
5470629,Internet
5470629,Wireless Internet
5470629,Kitchen
5470629,Pets live on this property
5470629,Dog(s)
5470629,Heating
5470629,Smoke Detector
5470629,Carbon Monoxide Detector
5470629,Essentials
5470629,Shampoo
5470629,Hangers
5470629,Hair Dryer
2950213,TV
2950213,Cable TV
2950213,Internet
2950213,Wireless Internet
2950213,Air Conditioning
2950213,Kitchen
2950213,Buzzer/Wireless Intercom
2950213,Heating
2950213,Washer
2950213,Dryer
2950213,Smoke Detector
2950213,First Aid Kit
2950213,Fire Extinguisher
2950213,Essentials
9015088,TV
9015088,Internet
9015088,Wireless Internet
9015088,Kitchen
9015088,Free Parking on Premises
9015088,Elevator in Building
9015088,Heating
9015088,Family/Kid Friendly
9015088,Washer
9015088,Dryer
9015088,Smoke Detector
9015088,Carbon Monoxide Detector
9015088,First Aid Kit
9015088,Safety Card
9015088,Fire Extinguisher
9015088,Essentials
9015088,Shampoo
3979496,TV
3979496,Internet
3979496,Wireless Internet
3979496,Kitchen
3979496,Pets live on this property
3979496,Dog(s)
3979496,Indoor Fireplace
3979496,Heating
3979496,Washer
3979496,Dryer
3979496,Smoke Detector
3979496,Carbon Monoxide Detector
3979496,First Aid Kit
3979496,Fire Extinguisher
3979496,Essentials
3979496,Shampoo
7501919,Internet
7501919,Wireless Internet
7501919,Kitchen
7501919,Gym
7501919,Elevator in Building
7501919,Heating
7501919,Washer
7501919,Dryer
7501919,Essentials
4732995,TV
4732995,Wireless Internet
4732995,Wheelchair Accessible
4732995,Kitchen
4732995,Free Parking on Premises
4732995,Gym
4732995,Elevator in Building
4732995,Heating
4732995,Family/Kid Friendly
4732995,Dryer
4732995,Smoke Detector
4732995,Carbon Monoxide Detector
4732995,Essentials
4732995,Shampoo
7134759,TV
7134759,Internet
7134759,Wireless Internet
7134759,Kitchen
7134759,Heating
7134759,Washer
7134759,Dryer
7134759,Smoke Detector
7134759,Carbon Monoxide Detector
7134759,Essentials
7134759,Shampoo
4532538,TV
4532538,Cable TV
4532538,Internet
4532538,Wireless Internet
4532538,Free Parking on Premises
4532538,Heating
4532538,Family/Kid Friendly
4532538,Washer
4532538,Dryer
4532538,Smoke Detector
4532538,Carbon Monoxide Detector
4532538,Shampoo
7534398,TV
7534398,Internet
7534398,Wireless Internet
7534398,Kitchen
7534398,Free Parking on Premises
7534398,Pets live on this property
7534398,Cat(s)
7534398,Heating
7534398,Family/Kid Friendly
7534398,Washer
7534398,Dryer
7534398,Smoke Detector
7534398,Carbon Monoxide Detector
7534398,First Aid Kit
7534398,Fire Extinguisher
7534398,Essentials
7534398,Shampoo
7534398,24-Hour Check-in
7534398,Hangers
7534398,Hair Dryer
7534398,Iron
7534398,Laptop Friendly Workspace
9387189,TV
9387189,Wireless Internet
9387189,Kitchen
9387189,Pets Allowed
9387189,Pets live on this property
9387189,Dog(s)
9387189,Heating
9387189,Washer
9387189,Dryer
9387189,Smoke Detector
9387189,First Aid Kit
9387189,Essentials
9387189,Shampoo
9387189,24-Hour Check-in
9387189,Hangers
9387189,Hair Dryer
9387189,Iron
6337492,
10231701,TV
10231701,Cable TV
10231701,Wireless Internet
10231701,Kitchen
10231701,Pets live on this property
10231701,Cat(s)
10231701,Heating
10231701,Washer
10231701,Dryer
10231701,Smoke Detector
10231701,Carbon Monoxide Detector
10231701,Safety Card
10231701,Fire Extinguisher
10231701,Essentials
10231701,Shampoo
10231701,24-Hour Check-in
10231701,Hangers
10231701,Hair Dryer
10231701,Iron
1609922,TV
1609922,Internet
1609922,Wireless Internet
1609922,Kitchen
1609922,Free Parking on Premises
1609922,Indoor Fireplace
1609922,Heating
1609922,Washer
1609922,Dryer
1609922,Smoke Detector
1609922,Carbon Monoxide Detector
1609922,Fire Extinguisher
1609922,Essentials
1609922,Shampoo
4236723,TV
4236723,Cable TV
4236723,Internet
4236723,Wireless Internet
4236723,Wheelchair Accessible
4236723,Kitchen
4236723,Free Parking on Premises
4236723,Pets Allowed
4236723,Heating
4236723,Family/Kid Friendly
4236723,Suitable for Events
4236723,Washer
4236723,Dryer
4236723,Smoke Detector
4236723,Carbon Monoxide Detector
4236723,Fire Extinguisher
4236723,Essentials
4236723,Shampoo
4236723,24-Hour Check-in
4236723,Hangers
4236723,Hair Dryer
4236723,Iron
4236723,Laptop Friendly Workspace
7843837,Internet
7843837,Wireless Internet
7843837,Kitchen
7843837,Pets Allowed
7843837,Heating
7843837,Family/Kid Friendly
7843837,Washer
7843837,Dryer
7843837,Smoke Detector
7843837,Carbon Monoxide Detector
7843837,Essentials
3076065,TV
3076065,Internet
3076065,Wireless Internet
3076065,Kitchen
3076065,Indoor Fireplace
3076065,Heating
3076065,Washer
3076065,Dryer
3076065,Smoke Detector
3076065,Carbon Monoxide Detector
3076065,Fire Extinguisher
3076065,Essentials
3076065,Shampoo
6423204,TV
6423204,Wireless Internet
6423204,Kitchen
6423204,Free Parking on Premises
6423204,Heating
6423204,Family/Kid Friendly
6423204,Washer
6423204,Dryer
6423204,Smoke Detector
6423204,First Aid Kit
6423204,Safety Card
6423204,Fire Extinguisher
6423204,Essentials
8338849,Internet
8338849,Wireless Internet
8338849,Kitchen
8338849,Heating
8338849,Washer
8338849,Dryer
8338849,Smoke Detector
8338849,Fire Extinguisher
8338849,Essentials
6401209,TV
6401209,Internet
6401209,Wireless Internet
6401209,Kitchen
6401209,Free Parking on Premises
6401209,Hot Tub
6401209,Heating
6401209,Family/Kid Friendly
6401209,Washer
6401209,Dryer
6401209,Smoke Detector
6401209,Carbon Monoxide Detector
6401209,Fire Extinguisher
6401209,Essentials
6401209,Shampoo
6401209,24-Hour Check-in
6401209,Hangers
6401209,Hair Dryer
6401209,Iron
6401209,Laptop Friendly Workspace
20928,Internet
20928,Wireless Internet
20928,Kitchen
20928,Free Parking on Premises
20928,Pets live on this property
20928,Cat(s)
20928,Hot Tub
20928,Heating
20928,Smoke Detector
20928,Fire Extinguisher
20928,Essentials
20928,Shampoo
3344977,Internet
3344977,Wireless Internet
3344977,Pets live on this property
3344977,Cat(s)
3344977,Heating
3344977,Smoke Detector
3344977,Carbon Monoxide Detector
3344977,Essentials
3344977,Shampoo
7604621,TV
7604621,Wireless Internet
7604621,Heating
7604621,Smoke Detector
7604621,Carbon Monoxide Detector
7604621,First Aid Kit
7604621,Safety Card
7604621,Fire Extinguisher
7604621,Essentials
7604621,Shampoo
3303978,Wireless Internet
3303978,Kitchen
3303978,Free Parking on Premises
3303978,Pets live on this property
3303978,Dog(s)
3303978,Heating
3303978,Essentials
3303978,Shampoo
7067082,TV
7067082,Internet
7067082,Wireless Internet
7067082,Air Conditioning
7067082,Kitchen
7067082,Pets Allowed
7067082,Pets live on this property
7067082,Heating
7067082,Washer
7067082,Dryer
7067082,Smoke Detector
7067082,Carbon Monoxide Detector
7067082,First Aid Kit
7067082,Essentials
7067082,Shampoo
7067082,Hair Dryer
7067082,Iron
7067082,Laptop Friendly Workspace
3121829,TV
3121829,Cable TV
3121829,Internet
3121829,Wireless Internet
3121829,Kitchen
3121829,Gym
3121829,Indoor Fireplace
3121829,Heating
3121829,Family/Kid Friendly
3121829,Washer
3121829,Dryer
3121829,Smoke Detector
3121829,First Aid Kit
3121829,Fire Extinguisher
3121829,Essentials
2539881,TV
2539881,Cable TV
2539881,Internet
2539881,Wireless Internet
2539881,Kitchen
2539881,Free Parking on Premises
2539881,Pets live on this property
2539881,Elevator in Building
2539881,Heating
2539881,Family/Kid Friendly
2539881,Washer
2539881,Dryer
2539881,Smoke Detector
2539881,Carbon Monoxide Detector
3678718,Wireless Internet
3678718,Kitchen
3678718,Heating
3678718,First Aid Kit
3678718,Fire Extinguisher
3678718,Essentials
3678718,Shampoo
3678718,Iron
4694479,TV
4694479,Cable TV
4694479,Internet
4694479,Wireless Internet
4694479,Pets live on this property
4694479,Heating
4694479,Family/Kid Friendly
4694479,Smoke Detector
4694479,Carbon Monoxide Detector
4694479,First Aid Kit
4694479,Fire Extinguisher
4694479,Essentials
4694479,Shampoo
4694479,Lock on Bedroom Door
4694479,24-Hour Check-in
4694479,Hangers
4694479,Hair Dryer
6646843,TV
6646843,Internet
6646843,Wireless Internet
6646843,Kitchen
6646843,Heating
6646843,Family/Kid Friendly
6646843,Washer
6646843,Dryer
6646843,Smoke Detector
6646843,Carbon Monoxide Detector
6646843,Essentials
1364440,TV
1364440,Internet
1364440,Wireless Internet
1364440,Kitchen
1364440,Free Parking on Premises
1364440,Heating
1364440,Washer
1364440,Dryer
1364440,Smoke Detector
1364440,Fire Extinguisher
1364440,Essentials
1781873,Internet
1781873,Wireless Internet
1781873,Kitchen
1781873,Free Parking on Premises
1781873,Pets live on this property
1781873,Dog(s)
1781873,Heating
4138423,TV
4138423,Internet
4138423,Wireless Internet
4138423,Kitchen
4138423,Free Parking on Premises
4138423,Pets Allowed
4138423,Heating
4138423,Family/Kid Friendly
4138423,Washer
4138423,Dryer
4138423,Smoke Detector
4138423,Carbon Monoxide Detector
4138423,First Aid Kit
4138423,Fire Extinguisher
4138423,Essentials
4138423,Shampoo
4138423,24-Hour Check-in
4138423,Hangers
4138423,Hair Dryer
4138423,Iron
4138423,Laptop Friendly Workspace
5562674,Internet
5562674,Wireless Internet
5562674,Free Parking on Premises
5562674,Pets Allowed
5562674,Pets live on this property
5562674,Heating
5562674,Family/Kid Friendly
5562674,Washer
5562674,Dryer
5562674,Fire Extinguisher
5562674,Essentials
5562674,Shampoo
1789341,TV
1789341,Internet
1789341,Wireless Internet
1789341,Kitchen
1789341,Free Parking on Premises
1789341,Heating
1789341,Washer
1789341,Dryer
4672934,TV
4672934,Internet
4672934,Wireless Internet
4672934,Kitchen
4672934,Free Parking on Premises
4672934,Pets live on this property
4672934,Dog(s)
4672934,Indoor Fireplace
4672934,Heating
4672934,Family/Kid Friendly
4672934,Washer
4672934,Dryer
4672934,Smoke Detector
4672934,Carbon Monoxide Detector
4672934,First Aid Kit
4672934,Essentials
4672934,Shampoo
4672934,24-Hour Check-in
4672934,Hangers
4672934,Hair Dryer
4672934,Laptop Friendly Workspace
4550099,TV
4550099,Cable TV
4550099,Internet
4550099,Wireless Internet
4550099,Kitchen
4550099,Heating
4550099,Washer
4550099,Dryer
4550099,Smoke Detector
4550099,Carbon Monoxide Detector
4550099,Fire Extinguisher
4550099,Essentials
1198799,TV
1198799,Internet
1198799,Wireless Internet
1198799,Kitchen
1198799,Free Parking on Premises
1198799,Indoor Fireplace
1198799,Heating
1198799,Family/Kid Friendly
1198799,Washer
1198799,Dryer
1198799,Smoke Detector
1198799,Carbon Monoxide Detector
1198799,First Aid Kit
1198799,Essentials
1198799,Shampoo
5308429,TV
5308429,Internet
5308429,Wireless Internet
5308429,Air Conditioning
5308429,Kitchen
5308429,Free Parking on Premises
5308429,Gym
5308429,Heating
5308429,Washer
5308429,Dryer
5308429,Smoke Detector
5308429,Carbon Monoxide Detector
5308429,First Aid Kit
5308429,Fire Extinguisher
5308429,Essentials
5308429,Shampoo
5308429,24-Hour Check-in
5308429,Hair Dryer
5308429,Laptop Friendly Workspace
2769088,Internet
2769088,Wireless Internet
2769088,Kitchen
2769088,Free Parking on Premises
2769088,Pets live on this property
2769088,Dog(s)
2769088,Heating
2769088,Washer
2769088,Dryer
2769088,Essentials
7603135,Internet
7603135,Wireless Internet
7603135,Kitchen
7603135,Free Parking on Premises
7603135,Heating
7603135,Family/Kid Friendly
7603135,Washer
7603135,Dryer
7603135,Smoke Detector
7603135,Fire Extinguisher
7603135,Essentials
9374365,TV
9374365,Internet
9374365,Wireless Internet
9374365,Air Conditioning
9374365,Kitchen
9374365,Free Parking on Premises
9374365,Heating
9374365,Washer
9374365,Dryer
9374365,Smoke Detector
9374365,Carbon Monoxide Detector
9374365,First Aid Kit
9374365,Fire Extinguisher
9374365,Essentials
9374365,Shampoo
9374365,Hangers
9374365,Iron
6106498,TV
6106498,Internet
6106498,Wireless Internet
6106498,Kitchen
6106498,Free Parking on Premises
6106498,Pets live on this property
6106498,Dog(s)
6106498,Heating
6106498,Family/Kid Friendly
6106498,Smoke Detector
6106498,Carbon Monoxide Detector
6106498,First Aid Kit
6106498,Fire Extinguisher
6106498,Essentials
6106498,Shampoo
9331449,TV
9331449,Internet
9331449,Wireless Internet
9331449,Air Conditioning
9331449,Kitchen
9331449,Free Parking on Premises
9331449,Heating
9331449,Washer
9331449,Dryer
9331449,Smoke Detector
9331449,Carbon Monoxide Detector
9331449,First Aid Kit
9331449,Essentials
9331449,Shampoo
9331449,Hangers
9331449,Iron
8799162,Wireless Internet
8799162,Air Conditioning
8799162,Wheelchair Accessible
8799162,Kitchen
8799162,Free Parking on Premises
8799162,Heating
8799162,Family/Kid Friendly
8799162,Smoke Detector
8799162,Fire Extinguisher
8799162,Essentials
8799162,Shampoo
8799162,Lock on Bedroom Door
4317390,TV
4317390,Wireless Internet
4317390,Air Conditioning
4317390,Kitchen
4317390,Heating
4317390,Family/Kid Friendly
4317390,Washer
4317390,Dryer
4317390,Smoke Detector
4317390,Carbon Monoxide Detector
4317390,Fire Extinguisher
4317390,Essentials
4317390,Shampoo
3884851,TV
3884851,Cable TV
3884851,Internet
3884851,Wireless Internet
3884851,Air Conditioning
3884851,Kitchen
3884851,Indoor Fireplace
3884851,Heating
3884851,Family/Kid Friendly
3884851,Washer
3884851,Dryer
3884851,Smoke Detector
3884851,Carbon Monoxide Detector
3884851,First Aid Kit
3884851,Essentials
3884851,Shampoo
3155785,Internet
3155785,Wireless Internet
3155785,Air Conditioning
3155785,Kitchen
3155785,Free Parking on Premises
3155785,Indoor Fireplace
3155785,Heating
3155785,Washer
3155785,Dryer
3155785,Smoke Detector
3155785,Fire Extinguisher
3155785,Essentials
9368517,Internet
9368517,Wireless Internet
9368517,Kitchen
9368517,Free Parking on Premises
9368517,Pets live on this property
9368517,Cat(s)
9368517,Heating
9368517,Family/Kid Friendly
9368517,Washer
9368517,Dryer
9368517,Smoke Detector
9368517,First Aid Kit
9368517,Fire Extinguisher
9368517,Essentials
9368517,Shampoo
9368517,24-Hour Check-in
9368517,Laptop Friendly Workspace
5643240,Wireless Internet
5643240,Kitchen
5643240,Free Parking on Premises
5643240,Pets live on this property
5643240,Dog(s)
5643240,Heating
5643240,Smoke Detector
5643240,Carbon Monoxide Detector
5643240,First Aid Kit
5643240,Fire Extinguisher
5042014,Internet
5042014,Wireless Internet
5042014,Kitchen
5042014,Free Parking on Premises
5042014,Breakfast
5042014,Heating
5042014,Family/Kid Friendly
5042014,Washer
5042014,Dryer
5042014,Smoke Detector
5042014,First Aid Kit
5042014,Fire Extinguisher
5042014,Essentials
5042014,Shampoo
5042014,Lock on Bedroom Door
7724630,Wireless Internet
7724630,Kitchen
7724630,Free Parking on Premises
